Session 5 - Cabin Act Sorting 2026 - B
,Monday,,,,,Tuesday,,,,,Wednesday,,,,,Thursday,,,,,Friday

,Notes,,,,,Notes,"Yolanne, Aerial Yoga Instructor",,,,Notes,,,,,Notes,James; exactly as written,,,,Notes,Craft Fairy
,HEROES,,,,,HEROES,"Yolanne, Yoga",,,,HEROES,,,,,HEROES,James,,,,HEROES
M3,Activity,Titanic Recreation,,,,Activity,Kidnap Peyton and treat him to a spa day,,,,Activity,Miracle Berries,,,,Activity,CAPP Door Manzi Bathhouse,,,,Activity,Yuba
,Description,Build Titanic out of cardboard and test it out on the lake,,,,Description,Kidnap Peyton and pretend he's going somewhere horrible then bring him to a spa,,,,Description,Discover the taste of things with the impact of miracle berries,,,,Description,Paint a blank Manzi bathhouse door with preapproved design,,,,Description,Swim and have fun at the Yuba
,Materials,"cardboard, tape, markers",,,,Materials,"Spa Supplies,kidnapping supplies, face mask, hena",,,,Materials,"lemons, orange, citric acid, miracle berries, other foods to try with miracle berries",,,,Materials,"acrylic paint, paintbrushes (big, small, very big)",,,,Materials,"Picnic stuff, life jackets"
,Location,Lake - Dock,,,,Location,Flowspace,,,,Location,Dining Area 1,,,,Location,Manzi,,,,Location,Yuba
,Notes,LG,,,,Notes,Peyton,,,,Notes,,,,,Notes,,,,,Notes,Driver and lifeguard
,HEROES,LIFEGUARD,,,,HEROES,Peyton,,,,HEROES,,,,,HEROES,,,,,HEROES,"LIFEGUARD, Driver"
M4,Activity,Hot Rocks Spa Day,,,,Activity,Rope Swing Human Darts,,,,Activity,Celebrate Sawyers Birthday,,,,Activity,Giant Balloon Art,,,,Activity,Manzi 4 Candles
,Description,Spa Day + Hena + nail polish at hot rocks,,,,Description,Swing into pool noodle hoops from the rope swing,,,,Description,"Sawyers birthday is July 29th. Yes hour, everything Sawyer says is yes",,,,Description,Make an art piece on a giant canvas using balloons full of paint,,,,Description,"Experience candles, ""if you....did/felt dip this many times"" represents experiences at camp augusta"
,Materials,"Spa supplies, hena, nail polish",,,,Materials,"6 pool noodles, tape",,,,Materials,"party stuff, balloons, watergun, slime, hose,",,,,Materials,"balloons, white tapestry",,,,Materials,candle making
,Location,Hot Rocks,,,,Location,Lake - Swing,,,,Location,roaming,,,,Location,Field - Tiny,,,,Location,Craft Shack 1
,Notes,,,,,Notes,"Rope swing facilitator, lifeguard",,,,Notes,,,,,Notes,,,,,Notes,candle making facilitator
,HEROES,,,,,HEROES,"Rope Swing, LIFEGUARD",,,,HEROES,,,,,HEROES,,,,,HEROES,Candle making
M5,Activity,Blindfold Drawing,,,,Activity,Water in the Face,,,,Activity,Making squishies,,,,Activity,Henna at hotrocks,,,,Activity,Sensory deprivation baking
,Description,Blind drawing portraits and other drawing challenges,,,,Description,"Water in the face, with trivia questions",,,,Description,Make squishies and fill them with slime we make https://gigglingfork.com/easy-slime-recipe/,,,,Description,Henna at hotrocks,,,,Description,Making chocolate chip cookies with the senses blocked out.
,Materials,"paper, pens,markers, clipboards (7), blindfolds (7)",,,,Materials,"Trivia questions, container for water",,,,Materials,"Balloons, slime ingredients/recipe, beads",,,,Materials,"Henna, spa box",,,,Materials,"½ cup butter, ½ cup granulated sugar, ¼ cup brown sugar packed, 2 teaspoons vanilla extract, 1 large egg, 1 ¾ cups all-purpose flour properly measured, ½ teaspoon baking soda, ½ teaspoon kosher salt, 1 cup semisweet chocolate chips , Mixing bowl, Whisk, Cookie sheet, measuring cups, measuring spoon, blindfolds(7), earplugs(7), masking tape"
,Location,Craft Shack 1,,,,Location,hose,,,,Location,Dining Area 2,,,,Location,Hot Rocks,,,,Location,Dining Area 1
,Notes,,,,,Notes,,,,,Notes,https://gigglingfork.com/easy-slime-recipe/,,,,Notes,,,,,Notes,https://www.ihearteating.com/easiest-chocolate-chip-cookie-recipe/
,HEROES,,,,,HEROES,,,,,HEROES,,,,,HEROES,,,,,HEROES
P1,Activity,Hunt Tyson with Airsoft,,,,Activity,Low Ropes,,,,Activity,Prank Cedar 4,,,,Activity,Dodgeball slingshot to hit targets,,,,Activity,Liquid Nitrogen Ice cream
,Description,Pine 1 hunts Tyson with Airsoft,,,,Description,P1 tries to finish Low Ropes in an hour,,,,Description,Pine 1 covers the inside of Cedar 4 with post it notes as a prank. Cedar 4 counselor needs to be asked,,,,Description,P1 stack up boxes and knock them down with the slingshot from the Knight's Quest EP,,,,Description,Make ice cream with nitrogen
,Materials,"airsoft gear (5)(4 campers, 1 counselor)",,,,Materials,,,,,Materials,packs of sticky notes (4),,,,Materials,"dodgeball slingshot, dodgeballs (6), cardboard boxes, tape",,,,Materials,safety glasses (6)
,Location,Back 40 1,,,,Location,Low Ropes 1,,,,Location,Cedar,,,,Location,Manzi,,,,Location,Dining Area 2
,Notes,"Tyson, airsoft hero",,,,Notes,Low Ropes Hero,,,,Notes,Need to check in w/ C4,,,,Notes,,,,,Notes,Liquid Nitrogen Hero    LAST DAY
,HEROES,"Tyson, Airsoft Setup",,,,HEROES,"Low Ropes, Pole Course On ground",,,,HEROES,,,,,HEROES,,,,,HEROES,Liquid Nitrogen
P2,Activity,Angry Birds w/ Cannon,,,,Activity,Escape Room,,,,Activity,RH: Fruit Ninja Smoothies,,,,Activity,Make a Banana Cult,,,,Activity,Bubble Suit soccer match slippy
,Description,"Use the XYZ cannon to play angry birds. More time shooting cannon. Ideally, fort would be set up in 20 minutes max with 40 minutes to shoot cannon",,,,Description,"This is their SE, do it as a cabin act Pine Bathhouse Escape Room. If not give them a (cant read) with the promise of treasure at the end",,,,Description,"Fruit ninja and normal. At the end, turn the fruit into smoothies with a blender",,,,Description,Create a cult of the banana. Poster/banners/ (cant read) decorate the dining area,,,,Description,tiny field soccer match in bubble suits. Soapy tarp on tiny field
,Materials,"XYZ cannon, boxes, little piggies or rubber ducks",,,,Materials,Escape Room supplies,,,,Materials,"katana, fruit, blender",,,,Materials,"pen, paper, banana costume, protest signs",,,,Materials,"Bubble suits (4), tarp, soap, soccer nets, beach ball"
,Location,Main Camp,,,,Location,Pine,,,,Location,Field - Tiny,,,,Location,Dining Area 2,,,,Location,Field - Tiny
,Notes,xyz cannon hero,,,,Notes,,,,,Notes,katana hero,,,,Notes,,,,,Notes,bubble suit hero
,HEROES,XYZ Cannon,,,,HEROES,,,,,HEROES,Village Heroes,,,,HEROES,,,,,HEROES,Village Heroes
P3,Activity,Bubble Suit Wrestling,,,,Activity,Decorate Embers creature,,,,Activity,Yuba Picnic,,,,Activity,RH: Tag on Poles Course,,,,Activity,Burn Embers creature
,Description,Bump eachother around on Tiny Field with Bubble suits,,,,Description,"We made a creature out of cardboard + puppet making supplies to represent our cabin, and we want to add to it",,,,Description,"Go to Yuba, play cards and have a picnic!",,,,Description,Go to poles course and play tag on elements,,,,Description,Use the flamethrower to burn the embers creature and then bury the ashes
,Materials,"Bubble suits (4), cones to mark boundaries",,,,Materials,"puppet making box, cardboard (a lot)",,,,Materials,"deck of cards, chess set",,,,Materials,,,,,Materials,"flamethrower, bucket, shovel"
,Location,Field - Tiny,,,,Location,Craft Shack 2,,,,Location,Yuba,,,,Location,Poles Course,,,,Location,Campfire Circle
,Notes,Bubble suit hero,,,,Notes,,,,,Notes,,,,,Notes,PC facilitator,,,,Notes,flamethrower hero
,HEROES,Village Heroes,,,,HEROES,,,,,HEROES,,,,,HEROES,,,,,HEROES,Flamethrower
P4,Activity,EMBERS - Flaming Golf at Night,,,,Activity,RH: Hunted in the Back 40 w/ airsoft (SE opportunity),,,,Activity,Village Surprise,,,,Activity,CAPP Aerial Bungee Basketball,,,,Activity,Being Kidnapped
,Description,Campers want to hit flaming golf balls into the lake at night,,,,Description,"Campers want to be blindfolded, dropped off in Back 40 (lost) and seemingly hunted w/ an airsoft gun",,,,Description,"Campers want to surprise all cabins (at least Pine) with balloons, posters, and streamers. If not entire camp, just Pine Village (During Lunch = 11:15 rest hour, 12:15 cabin act, 12:45 lunch)",,,,Description,Campers want to build a basketball hoop @ aerial bungee and play/shoot basketball. Afterwards adding the basketball hoop to Pine Village,,,,Description,Campers want to be kidnapped and driven in a car
,Materials,"Crate of pinecones, flaming golf supplies, 3 lanterns",,,,Materials,"blindfolds (6), map, compass, van",,,,Materials,"50 balloons, 6 streamer colors, 6 4x6ft posters, markers, paint",,,,Materials,Basketball hoop + net,,,,Materials,"van, blindfolds (6)"
,Location,Lake - Dock,,,,Location,Back 40 2,,,,Location,Pine,,,,Location,Aerial Bungee,,,,Location
,Notes,,,,,Notes,airsoft hero,,,,Notes,,,,,Notes,Aerial Bungee facilitator,,,,Notes,"kidnap hero, driver, JAMES"
,HEROES,,,,,HEROES,Airsoft Setup,,,,HEROES,,,,,HEROES,Aerial Bungee 1st,,,,HEROES,"James, Driver"
P5,Activity,Miracle Berry Taste Test,,,,Activity,Make shoe rack,,,,Activity,EMBERS: Hiking Trip Overnight,,,,Activity,Stilts Moving Target,,,,Activity,Black berry mochi
,Description,"We eat miracle berries and try a selection of different fruit, veg, pickles, salami, cheese",,,,Description,"take down light/stickers and put up new ones, clean up, make a shoe rack, add some paint to shoe rack",,,,Description,"Hike along river? Hiking trip, beautiful scenes, and would like to stay overnight. Happy to have picnic dinner and smores",,,,Description,(Cannot read the description),,,,Description,"Pick black berries, make mochi with kitchen with sugar (needs sugar). Would like to make for whole village but just their cabin is ok"
,Materials,"lemon, pineapple, watermelon, cucumber, brocoli, pickle, salami, cold turkey",,,,Materials,"Foresty decor?, add shelves, coat hangers",,,,Materials,"sleeping bags, packed food, smores, hot dogs, fire starter",,,,Materials,"dodge balls, water?, nerf guns & glasses",,,,Materials,"100g glutinous rice flour, 60g white sugar, 120ml water"
,Location,Dining Area 2,,,,Location,Pine,,,,Location,,,,,Location,Riflery,,,,Location
,Notes,,,,,Notes,"Ken & Casey, maybe woodburn hero",,,,Notes,WFR?,,,,Notes,Henry is a stilts hero,,,,Notes,"Do not want on Coco's day

microwave in short intervals, stirring in between until sticky and glossy"
,HEROES,,,,,HEROES,"Ken, Casey",,,,HEROES,,,,,HEROES,,,,,HEROES
P6,Activity,,,,,Activity,,,,,Activity,,,,,Activity,,,,,Activity
,Description,,,,,Description,,,,,Description,,,,,Description,,,,,Description
,Materials,,,,,Materials,,,,,Materials,,,,,Materials,,,,,Materials
,Location,,,,,Location,,,,,Location,,,,,Location,,,,,Location
,Notes,,,,,Notes,,,,,Notes,,,,,Notes,,,,,Notes
,HEROES,,,,,HEROES,,,,,HEROES,,,,,HEROES,,,,,HEROES
O1,Activity,Human Bowling @ Manzi,,,,Activity,Painting @ the Yuba,,,,Activity,Mermaid Party @ secret pool & karaoke,,,,Activity,July Holidays Carolers,,,,Activity,Kidnap Brian & Pres Campaign
,Description,,,,,Description,Go swimming @ the Yuba & paint,,,,Description,w/ O2,,,,Description,Go door to door & sing!,,,,Description
,Materials,"Inflatable Bowling Pins, slip n slide to roll down, soap & water for slip n slide",,,,Materials,"Fabric markers box x2, watercolor box x2, inflatables, small canvases, paint brushes",,,,Materials,"microphones, mermaid tails",,,,Materials,"costumes (self-collected), flute/recorder, crowd, microphones, lyrics",,,,Materials,"blindfold, bandana, markers, posterboard"
,Location,Slip n Slide,,,,Location,yuba,,,,Location,Secret Pool,,,,Location,Wandering,,,,Location
,Notes,,,,,Notes,"Tuesday requested, LG & driver",,,,Notes,LG,,,,Notes,requested for Thurs,,,,Notes
,HEROES,,,,,HEROES,,,,,HEROES,,,,,HEROES,,,,,HEROES
O2,Activity,Jump Off Lake Objects While Sharing,,,,Activity,EMBERS: Mermaid Party,,,,Activity,Lake Swing Tic Tac Toe,,,,Activity,Trivia Into Lake,,,,Activity,RH:Blackberry Nitrogen Ice Cream
,Description,"Hula hoop as long as you can, rope swing into lake, swim to ice berg, jump off, swim to trampoline, jump off - each jump, share something about yourself",,,,Description,Create mermaid personas at hot rocks during the evening,,,,Description,Use rope swing to aim into pool noodle tic tac toe board,,,,Description,"Answer trivia questions - if you get them incorrect, you must jump into lake",,,,Description,"Pick blackberries (in parking area), then make ice cream with them"
,Materials,"2 hula hoops (not used in water), stop watch",,,,Materials,"Glow in the dark paint, glowsticks, floaties, lanterns, uv lights",,,,Materials,Pool noodle tic tac toe board,,,,Materials,"Microphone/megaphone, gameshow host blazer, list of trivia questions, watergun",,,,Materials,"6 bowls, liquid nitrogen, 6 spoons, 2 cups whole milk, 3/4 cup sugar, 1 tbsp vanilla, 1 pinch salt, 2 cups heavy cream, stainless steel pot, 2 metal tongs, 3 large metal spoons, 6 pairs dishwashing gloves, 2 large metal bowls, rubber bands, balloons, marshmallows, mallet"
,Location,Lake - Swing,,,,Location,Hot Rocks,,,,Location,Lake - Swing,,,,Location,Lake - Outer 1,,,,Location,Kitchen
,Notes,"LG, rope swing facilitator",,,,Notes,LG - switch embers and cabin act,,,,Notes,"LG, Rope swing facilitator",,,,Notes,LG,,,,Notes,Liquid nitrogen hero
,HEROES,"Rope Swing, LIFEGUARD",,,,HEROES,LIFEGUARD,,,,HEROES,"Rope Swing, LIFEGUARD",,,,HEROES,LIFEGUARD,,,,HEROES,Liquid Nitrogen
O3,Activity,Kidnap James and do trivia with water in the face,,,,Activity,MFG Help,,,,Activity,Murder Mystery for O4,,,,Activity,Spa Day on the Lodge Deck,,,,Activity,Picnic at Coyote Point
,Description,,,,,Description,Help out in the barn and learn about MFGdom,,,,Description,Plan murder mystery during cabin act and execute during rest hour,,,,Description,,,,,Description,Explore an area unknown to cabin and have lunch at Coyote Point
,Materials,"2 pitchers, trivia questions",,,,Materials,,,,,Materials,,,,,Materials,,,,,Materials
,Location,Blockprinting,,,,Location,Barn,,,,Location,,,,,Location,Lodge Deck,,,,Location,Offsite 1
,Notes,James,,,,Notes,MFG,,,,Notes,,,,,Notes,,,,,Notes,Driver
,HEROES,,,,,HEROES,,,,,HEROES,,,,,HEROES,,,,,HEROES,Driver
O4,Activity,Trick or Treat,,,,Activity,RH: Bubble Lake,,,,Activity,Water Paint Wheel of Doom,,,,Activity,Whoever Gets the Most Wet Loses,,,,Activity,Picnic at pole course
,Description,"Put ""tricks"" or ""treats"" on a spinning wheel then bring wheel around camp for others to opt in to spin, then complete said task (ex: ice cube down back, receive cute note)",,,,Description,Put on bubble suits and play on mat in lake,,,,Description,"Use wheel of doom, shoot water guns and throw paint",,,,Description,Person swings from giant swing and gets shot with water guns - whoever gets the most wet loses,,,,Description,Climb pole course and eat sandwhiches in the AIR
,Materials,"spinning wheel, dry erase marker, 1 water gun, 1 banana, 20 small notecards, 5 markers, pitcher of ice, jewel stickers",,,,Materials,Bubble suits,,,,Materials,"6 water guns, many water balloons, 1 banana",,,,Materials,Water guns,,,,Materials
,Location,Dining Area 1,,,,Location,Lake - Mats,,,,Location,Wheel of Doom,,,,Location,Giant Swing,,,,Location,Poles Course
,Notes,,,,,Notes,LG,,,,Notes,James,,,,Notes,Giant swing facilitator - 1st & 2nd,,,,Notes,Pole course facilitator
,HEROES,,,,,HEROES,LIFEGUARD,,,,HEROES,James,,,,HEROES,"Giants Swing 1st, Giants Swing 2nd, Pole Course On ground",,,,HEROES,"Pole Course 1st, Pole Course On ground"
O5,Activity,Sword Dance,,,,Activity,RH: Wheel of Doom Trivia,,,,Activity,[O5+C5] Scott Flats Hiking Day Trip,,,,Activity,Bubble Pit,,,,Activity,[O5+C5] Mud & Blood Trench Battle
,Description,Practice for showcase - record song and learn sword dance choreography by Alesa.,,,,Description,"Put campers on wheel of doom, ask trivia, shoot with water guns and spin if they answer incorrectly",,,,Description,"The two cabins want to spend time camping, do a short hike around Tahoe.",,,,Description,Fill gaga pit with bubbles & have bubble party,,,,Description,"The cabin go to Back40 Trech, clear bushes, branches, and thorns, setup ropes and each cabin will cross the trench in mud while the other cabin shoot them with paintball guns."
,Materials,"6 prop/ staff swords, guitar, recording device",,,,Materials,"5 water guns, many water balloons",,,,Materials,"Meals for lunch, floaties and poolnoodles (self-collected)",,,,Materials,"Leaf blower, bubble making trashcan, glycerin, dish soap, leaf blower, bubble wands, 2 hula hoops, kiddie pool, bubbles x 10000000, floaties, rubber ducks, 5 tubes henna",,,,Materials,"14 Paintball Guns and Masks, Shovels, Hose to get water into the Trench, 1 long table from Lodge"
,Location,Flowspace,,,,Location,Wheel of doom,,,,Location,Scott Flats,,,,Location,Gaga Ball,,,,Location,Back40 Trench
,Notes,,,,,Notes,Wheel of doom hero,,,,Notes,"Driver, Javi = LG, All Swimming Lv3 already",,,,Notes,,,,,Notes,Paintball Hero
,HEROES,,,,,HEROES,Village Heroes,,,,HEROES,"Javi, Driver, LIFEGUARD",,,,HEROES,,,,,HEROES,Paintball  Setup
O6,Activity,Ceramics Glazing while Finalizing SE pla,,,,Activity,Bubble Suits on the Lake Mat,,,,Activity,Black Berry,,,,Activity,Ninja Training,,,,Activity,Make Boba in our Tea Cups
,Description,Glaze their tea pot set and plan Dat interaction,,,,Description,Bubble suits bounce game on mats,,,,Description,,,,,Description,"Last. SE interaction complete with wheres Deedee, banana red light, green light, and the agility course",,,,Description,Boil tapioca and make drinks in homeade cups
,Materials,,,,,Materials,7 bubble suits,,,,Materials,,,,,Materials,1 banana,,,,Materials,"bag of boba, peach juice, orange juice, 1 large pot, 1 strainer, 7 herbal tea bags, ice"
,Location,Ceramics,,,,Location,Lake - Mats,,,,Location,Field - Lake,,,,Location,Agility course,,,,Location,Outdoor Kitchen
,Notes,Mogee,,,,Notes,LG,,,,Notes,,,,,Notes,"also need lodge, Dat, agility course HERO",,,,Notes,"Diya, Davi, or Mogee"
,HEROES,Mogee,,,,HEROES,LIFEGUARD,,,,HEROES,,,,,HEROES,"Dat, Agility Course",,,,HEROES,"Diya, Davi, Mogee"
C1,Activity,Embroidery Custom Cabin Shirts,,,,Activity,Nerf Gun Game on G-Swing,,,,Activity,Yuba Picnic,,,,Activity,Fishing Party @ The Lake,,,,Activity,[C1 + C3] Hide and Seek with Ghillie suits
,Description,The campers will customize white shirts with embriodery,,,,Description,Campers will swing and the rest of the cabin will shoot at the swinger,,,,Description,"The cabin will get swimtested and go to the Yuba. They'll have a picnic during CA, lunch, and rest hour",,,,Description,Fishing at the lake with music and some snacks (chips and fruit),,,,Description,During the night the cabin will play hide and seek while wearing ghillie suits
,Materials,"shirts (6), embroidery supplies",,,,Materials,"nerf guns (6), safety goggles (7)",,,,Materials,"Picnic Materials, floaties (self-collected)",,,,Materials,"fishing poles, chips, fruit",,,,Materials,ghillie suits
,Location,Craft Shack 2,,,,Location,Giant Swing,,,,Location,Yuba,,,,Location,Lake - Dock,,,,Location,Agility course
,Notes,Embroidery facilitator,,,,Notes,Giant Swing Heroes,,,,Notes,"Life Guard, Driver",,,,Notes,Peyton as Fishing Hero,,,,Notes,Tyson
,HEROES,Embroidery,,,,HEROES,"Giants Swing 1st, Pole Course On ground",,,,HEROES,,,,,HEROES,Peyton,,,,HEROES,Tyson
C2,Activity,Cook with Flamethrower,,,,Activity,[C2 + C3] Volleyball at The Falls,,,,Activity,Henna Tattoo's,,,,Activity,Water Fight,,,,Activity,Yuba Trip
,Description,Cook grilled cheese with the flamethrower,,,,Description,Play Volleyball at The Falls in the shallow side of the water,,,,Description,Cabin gets tattoos using hena,,,,Description,Cabin fights with waterguns and buckets of water,,,,Description,Cabin goes to the Yuba
,Materials,"12x Flat Cheese, 12x Bread slice, 1x plate of Nachos, 1x bowl of shredded cheese, 5x cloves of fresh garlic",,,,Materials,Volleyball (1),,,,Materials,"Hena tubes (3), stencils",,,,Materials,"waterguns (6), reusable waterballoons, buckets for water",,,,Materials,"Picnic Materials, floaties (self-collected)"
,Location,Campfire Circle,,,,Location,The Falls - Bottom,,,,Location,Cedar,,,,Location,Field - Tiny,,,,Location,Yuba
,Notes,1x Flamethrower Hero,,,,Notes,,,,,Notes,,,,,Notes,,,,,Notes,"Life Guard, Driver"
,HEROES,Flamethrower,,,,HEROES,,,,,HEROES,,,,,HEROES,,,,,HEROES
C3,Activity,Shark Tank,,,,Activity,[C2 + C3] Volleyball at The Falls,,,,Activity,Rubberband Watermelon,,,,Activity,Martial Arts Lesson from Davi,,,,Activity,[C1 + C3] Hide and Seek with Ghillie suits
,Description,Episode of Shark Tank. Pitch businesses,,,,Description,Volleyball picnic at the very bottom of the falls. C2 joins us for a cool time!,,,,Description,"Put gunpowder inside a watermelon and blow it up. Hollow out the melon first, eat it, then blow it up",,,,Description,,,,,Description,Takes place at night. Seekers can shoot at hiders with Nerf
,Materials,"20 papers, 5 sharpies, 5 markers",,,,Materials,"Volleyballs, picnic",,,,Materials,"watermelon, gunpowder, fuse, lighter",,,,Materials,"Davi, Boxing gloves (1), boxing pads (1), lodge mats",,,,Materials,"Ghillie suits (5), Nerf Guns (5), Darts, Eye protection (12)"
,Location,Dining Area 1,,,,Location,The Falls - Bottom,,,,Location,Dining Area 2,,,,Location,Lodge,,,,Location,Back 40 1
,Notes,All/any VL's/Directors as investors,,,,Notes,NOT ON PIZZA DAY,,,,Notes,,,,,Notes,"Davi, 1 Muay Thai Second (Alan, Josh, Alessa)",,,,Notes,Tyson
,HEROES,,,,,HEROES,,,,,HEROES,,,,,HEROES,"Davi, Josh, Alan",,,,HEROES,Tyson
C4,Activity,Fishing @ Lake,,,,Activity,RH - Tic Tac Toe Rope Swing,,,,Activity,Making a sign for Cedar Village,,,,Activity,Blackberry Ice Cream,,,,Activity,The Falls
,Description,Go fishing either at lake or at the Yuba,,,,Description,Rope swing into the lake. Play Tic Tac Toe with where we land,,,,Description,Use gunpower and woodburning to create a sign for Cedar's entrance.,,,,Description,Go canoe on the lake during CA and collect blackberries then make blackberry ice cream during RH with liquid nitrogen,,,,Description,The Fall
,Materials,"fishing rods (5), nets (2-3), fishing equipment",,,,Materials,tic tac toe board at the lake,,,,Materials,"2ft by 4ft wood panel, 2 pencils, 2 permanent markers, 2 wood burners, gunpowder",,,,Materials,"3 buckets, canoes, ice cream setup",,,,Materials,Picnic Materials
,Location,Lake - Dock,,,,Location,Lake - Swing,,,,Location,Parking Lot,,,,Location,Lake - Dock,,,,Location,The Falls - Bottom
,Notes,Peyton as Fishing Hero,,,,Notes,"Rope Swing Facilitator, Lifeguard",,,,Notes,"KEN & CASEY NOTIF,  woodburning hero",,,,Notes,"Canoe Hero for CA, and LN IC Hero for Rest Hour.",,,,Notes
,HEROES,Peyton,,,,HEROES,"Rope Swing, LIFEGUARD",,,,HEROES,"Ken, Casey",,,,HEROES,Canoe,,,,HEROES
C5,Activity,2nd MMA Class with Davi in the Lodge,,,,Activity,Make their own Ping Pong Rackets from Lathe and personalize them,,,,Activity,[O5+C5] Scott Flats Hiking Day Trip,,,,Activity,Chained together/Blindfolded Poles Course,,,,Activity,[O5+C5] Mud & Blood Trench Battle
,Description,Davi teaches C5 MMA in the Lodge,,,,Description,Go to Lathe at Cabin Act time and go to Woodburning at RH.,,,,Description,"The two cabins want to spend time camping, do a short hike around Tahoe.",,,,Description,"They try to complete level 1 poles course while tied together in pairs with a piece of ropes. We are there will be a piece of ropes with 2 carabiners on both sides, each side will be clipped onto one of the camper. One of them might be blindfolded.",,,,Description,"The cabin go to Back40 Trech, clear bushes, branches, and thorns, setup ropes and each cabin will cross the trench in mud while the other cabin shoot them with paintball guns."
,Materials,MMA gears (self collected),,,,Materials,Lathe,,,,Materials,"Meal for lunch, floaties and poolnoodles (self-collected)",,,,Materials,"3 Ropes of 6 feat, 6 carabiners",,,,Materials,"14 Paintball Guns and Masks, Shovels, Hose to get water into the Trench, 1 long table from Lodge"
,Location,Lodge,,,,Location,Lathe,,,,Location,Scott Flats,,,,Location,Poles course,,,,Location,Back40 Trench
,Notes,Davi was requested,,,,Notes,CA Lathe,,,,Notes,"Driver, Javi = LG, All Swimming Lv3 already",,,,Notes,"Rob, Lv2 OTG, 2nd Pole Course Faci",,,,Notes,Paintball Hero
,HEROES,Davi,,,,HEROES,Lathe Woodworking,,,,HEROES,"Javi, Driver, LIFEGUARD",,,,HEROES,"Rob, Pole Course 2nd, Pole Course On ground",,,,HEROES,Paintball  Setup
