Session 3B - Cabin Act Sorting 2026 - B
,Monday,,,,,Tuesday,,,,,Wednesday,,,,,Thursday,,,,,Friday

O3,Activity,EMBERS: Among Us in Real Life,,,,Activity,Iced Tea at Hot Rocks & Friendship Bracelets,,,,Activity,"Making Slime Blind, Deaf, Mute",,,,Activity,Zesty Bedazzle Belongings,,,,Activity,Aerial Yoga w/ karaoke in Lodge
,Description,Play among us with imposter and mats as a maze in the lodge.,,,,Description,"Crafting at hot rocks with iced tea. Friencship bracelets, embriodery, beadworking",,,,Description,blind/deaf/mute challenge while trying to make slime together,,,,Description,Campers will bedazzle their belongings,,,,Description,Chilling with aerial yoga while singing karaoke
,Materials,"Imposter cards, smoke machines, mats, silks (for decor)",,,,Materials,"LOTS of embroidery thread (every color), Iced tea, beads, lanyard",,,,Materials,"Slime stuff, glue, borax, coloring glitter",,,,Materials,"bedazzle kit, x3 hot glue guns",,,,Materials,"karaoke machine, microphones"
,Location,Lodge,,,,Location,Hot Rocks,,,,Location,Craft Shack 1,,,,Location,Craft Shack 2,,,,Location,Lodge
,Notes,See about another cabin?,,,,Notes,,,,,Notes,,,,,Notes,,,,,Notes
,HEROES,,,,,HEROES,,,,,HEROES,,,,,HEROES,,,,,HEROES
O4,Activity,"Blind, Deaf, Mute breadmaking",,,,Activity,REST HOUR Flaming Golf,,,,Activity,Canoe Games,,,,Activity,Help Kitchen,,,,Activity,REST HOUR Wobly Goggle Wiffle Ball
,Description,CC,,,,Description,Hit flaming pinecones off the lake dock into the lake,,,,Description,"Race with canoes, swim a bit, tip other canoes. Get into canoes and race to the iceberg station go to ropeswing",,,,Description,Help Kitchen prep lunch :),,,,Description,Play wiffle ball with wobly goggles. Added water features to make it more exciting
,Materials,"2 blindfolds, 2 sets of earplugs, 2 sets of over ear muffs, masking tape",,,,Materials,"golf clubs, fireproof gloves, pinecones (collected on the way)",,,,Materials,"2 canoes, 3/4 floaties that could be a part of a course, trophy",,,,Materials,,,,,Materials,"6 wobly goggles, 6 wiffle ball/bat, water baloon set, 1 speaker, 1 sprinkler"
,Location,Outdoor Kitchen,,,,Location,Lake - dock,,,,Location,Lake - Outer 1,,,,Location,Kitchen,,,,Location,Field - Lake
,Notes,ODK Bread Hero,,,,Notes,Flaming Golf,,,,Notes,Lifeguard,,,,Notes,Nelly said Pizza day? Double chec,,,,Notes
,HEROES,Bread making,,,,HEROES,Flaming Pinecone Throwing,,,,HEROES,LIFEGUARD,,,,HEROES,,,,,HEROES
O5,Activity,Yuba River Whimsical Sandscastle Adventure,,,,Activity,Collective Cabin Tie Dye,,,,Activity,Trivia + Punishments w/ C5,,,,Activity,Kidnap Mavis to make a Bread Cult,,,,Activity,Cabin Shirts Embroidery Finale
,Description,Adventure to the Yuba to be whimsical and build sand castles and play games,,,,Description,"finish Cabin Shirts from Last Week, each camper will pick a dye color and collaboratively re-dye the shirts",,,,Description,"Spin wheel trivia, if wrong get messy",,,,Description,"Kidnap mavis, wearing spooky robes and make bread (and bread propaganda to join the bread cult)",,,,Description,Embroider/Clothing after the shirts we dyed
,Materials,"Beach ball, volleyball, shovel, small bucket for sandcastle, henna, 2 hacky sacks",,,,Materials,"shirts, soda ash, tie dye, smocks, gloves",,,,Materials,"Paper, tape, markers, twister spinner, waterguns, dodgeball, slime",,,,Materials,"cardboard, markers, cultish robes x6",,,,Materials,"7 hoops, lots of embroidery floss, 7 needles, scissors, henna, fabric markers"
,Location,Offsite 1,,,,Location,Craft Shack 2,,,,Location,Lodge 1,,,,Location,Outdoor Kitchen,,,,Location,The Falls - Top
,Notes,Meg is driver and LG i think,,,,Notes,Tie Dye Hero,,,,Notes,,,,,Notes,Mavis,,,,Notes
,HEROES,,,,,HEROES,Tie Dye,,,,HEROES,,,,,HEROES,Mavis,,,,HEROES
O6,Activity,Fill pinata with raisin,,,,Activity,Picnic @ the Falls,,,,Activity,Water Splash Evasion Game,,,,Activity,Costume Sardines Adventure,,,,Activity,Pole Course Tag
,Description,"Fill pinata with raisins, break it, eat raisins",,,,Description,,,,,Description,"Campers will write facts about themselves then sit face to face and interregote eachother about them, whoever is incorrect about a fact/ lies and gets caught etc gets a cup of water in the face",,,,Description,Teams of three will take turns hiding and using mini radios to help track down eachother,,,,Description,Pole Course Tag
,Materials,"raisins, food tarp, rope, stick/bat",,,,Materials,"Picninc blankets, spa tools",,,,Materials,"water bucket, cups, pieces of paper with quiz info",,,,Materials,"mini radios from armory, costumes (Self-collected)",,,,Materials
,Location,Field - Tiny,,,,Location,The Falls - Bottom,,,,Location,Dining Area 1,,,,Location,Old School Play Yard,,,,Location,Pole Course
,Notes,2026-05-05 00:00:00,,,,Notes,2026-05-05 00:00:00,,,,Notes,2026-04-05 00:00:00,,,,Notes,,,,,Notes,Pole Course Facilitator
,HEROES,,,,,HEROES,,,,,HEROES,,,,,HEROES,,,,,HEROES,"Pole Course 1st, Pole Course On ground"
C1,Activity,EMBERS: Make a Big Fire and Throw Things in It,,,,Activity,Flaming Golf in Lake,,,,Activity,SPA day at the Falls,,,,Activity,"Make Smoke Cookie, Make the Boats, Race, and Blow up the Winning Boat",,,,Activity,Hunt Dylan & Lauren
,Description,Make a big Fire (Mysthical) Creature out of wood logs and branches at Campfire Circle and burn it at Ember time.,,,,Description,Hit flaming pinecones into lake with golf clubs - everyone wants a real ball,,,,Description,Go to falls with henna and face masks and make puppets,,,,Description,Make a smoke cookie then send winning boat from previous day to rest by setting off smoke cookie on the boat on the lake,,,,Description,"Campers will spread out to stop Dylan and Lauren from achieving their objectives - moving from madrone craddle to low ropes to blacksmithing (or something).  They will all know hte points but not the order, they have infrared camera, everyone has three lives"
,Materials,"Wood, Logs (self collected), Fire color changing, 1 Drill, 20 Long Nails, 1 Roll of String",,,,Materials,Flaming Pinecone CE Bin (leave it there),,,,Materials,"SPA day kit - with NO glitter, Henna, puppet stuff?",,,,Materials,"1 leaf blower, Cardboard x10, duct tape 2, 5 scissors,",,,,Materials,"1 Infrered camera, Airsofts + Gears x7, 7 walkies, 2 guille suits"
,Location,Campfire Circle,,,,Location,Lake Dock,,,,Location,The Falls - Bottom,,,,Location,Lake - Outer 1,,,,Location,Back 40 2
,Notes,"Fire HERO @ Ember Time, not Cabin Act Time",,,,Notes,Flaming Golf Person,,,,Notes,,,,,Notes,Smoke Cookie Hero,,,,Notes,"Airsoft HERO to setup, Airsoft HERO to setup"
,HEROES,Fire Safety (fire prop HERO),,,,HEROES,Flaming Pinecone Throwing,,,,HEROES,,,,,HEROES,Smoke Bomb,,,,HEROES,Airsoft Setup
C2,Activity,Wake Up Planning,,,,Activity,Rope Swing into the Lake Blindfolded or TicTacToe,,,,Activity,Angry Birds w/ XYZ Canon,,,,Activity,SCUBA in the Lake,,,,Activity,Skycraper for Cabin Act + Make Burger for Clinic 4
,Description,"Campers will plan and collect prompts for the wakeup of cedar 1, prepare everything for the next morning.",,,,Description,Rope swing into the lake blindfolded in possible - if not tictactoe into it and throw a dodge ball to person in the air,,,,Description,Campers will build cardboard structures to hit with the XYZ canon,,,,Description,Swimtest + Scuba in the lake,,,,Description,Campers will make their burgers with help of kitchen hero campers will grill the burger
,Materials,"BIG piece of paper, sharpies, SWU UAD",,,,Materials,"dodgeballs (10), 1 tictactoe floating, 2 blindfolds",,,,Materials,"Cardboard boxes x10, XYZ Canon, Tennis Ball x3",,,,Materials,"SCUBA Tanks for 6, 1 sinkable",,,,Materials,"Openfire Grill, 6 Burger Bread, 6 Burger Beef, Sliced Onions, Salads, Prickles, 1 Mustard, 1 Mayonnaise, 1 Ketchup, Openfire Grill, Small Table to prepare ingredient, 2 pairs of gloves to handle hot grill, 2 tounges, 1 cutting board"
,Location,Dining Area 3,,,,Location,Lake - Swing,,,,Location,Field - Tiny,,,,Location,Lake - Swim Area 1,,,,Location,Campfire Circle
,Notes,Dat to edgecraft,,,,Notes,"Lifeguard, Swing Facilitator",,,,Notes,XYZ Canon Hero,,,,Notes,"Lifeguard, SCUBA Facilitator",,,,Notes,"Lv2, 1 1st Belay Faci, Gabe as 2nd Belay Faci"
,HEROES,,,,,HEROES,LIFEGUARD,,,,HEROES,Village Heroes,,,,HEROES,LIFEGUARD,,,,HEROES,"Gabe, Ground Belay 1st CW, Ground Belay 1st GJ, Ground Belay 1st SS, Ground Belay 2nd, Pole Course On ground"
C3,Activity,Giant Bubbles,,,,Activity,Campers vs Counselor,,,,Activity,Vinegar Roulette,,,,Activity,Finish the Boat and Blow up the Winning Boat,,,,Activity,Lake Fishing for Cabin Act + Make Burger for Clinic 4
,Description,"Campers wearing bubble suits doing fun challenges - soccer, race, etc",,,,Description,Paintball game of kids vs counselors with variations like capture the flag or elimination,,,,Description,1 cup of diluted vinegar and 7 cups of water - have to guess who got the vinegar,,,,Description,Make a smoke cookie then send winning boat from previous day to rest by setting off smoke cookie on the boat on the lake,,,,Description,"Campers prepare and cook hamburgers together, choose toppings, outdoor cooking skills, enjoy a shared meal and quality time"
,Materials,"6 Bubble Suits, 2 Soccer Balls, 10 Cones",,,,Materials,"Paintball gear, flags, boundaries",,,,Materials,"7 identical cups, water, vinegar, napkins",,,,Materials,"1 leaf blower, Cardboard x10, duct tape 2, 5 scissors,",,,,Materials,"Hamburger hat costume, speaker, Openfire Grill, 6 Burger Bread, 6 Burger Beef, Sliced Onions, Salads, Prickles, 1 Mustard, 1 Mayonnaise, 1 Ketchup, Small Table to prepare ingredient, 2 pairs of gloves to handle hot grill, 2 tounges, 1 cutting board"
,Location,Field - Tiny,,,,Location,Back 40 3,,,,Location,Any,,,,Location,Lake - Outer 1,,,,Location,Campfire Circle
,Notes,"Bubble Suit UAD,",,,,Notes,1 Hero,,,,Notes,,,,,Notes,Smoke Cookie Hero,,,,Notes,"Fishing Faci, Canoe Faci, Lifeguard"
,HEROES,,,,,HEROES,Village Heroes,,,,HEROES,,,,,HEROES,Smoke Bomb,,,,HEROES,"LIFEGUARD, Canoe"
C4,Activity,Jewelry Smithing matching C4 jewelry set,,,,Activity,Make a Movie,,,,Activity,Giant Swing Blindfolded w/ Nerf Guns,,,,Activity,Meet Tomato Soup,,,,Activity,Picnic @ Coyote Point
,Description,"Smith matching C4 jewelrysets like rings, earrings, bracelets, etc.",,,,Description,Use a go-pro to make a short movie,,,,Description,Giant swing participant is blind folded while campers on the ground shoot at them with nerf guns. Giant swing participant can put on blindfold right before pulling the cord,,,,Description,Nicely allow Alexis to have her snake outside with campers. Maybe feed it or watch it get fed,,,,Description,Picnic at Coyote Point
,Materials,Jewelry smithing clinic supplies,,,,Materials,"go pro, funny glasses, 1 medium smoke bomb",,,,Materials,"Nerf guns (6) - filled with darts, safety glasses",,,,Materials,"Boa Snake (Tomato Soup), kiddie fence, snake food",,,,Materials,"Picnic food (6), Overnight supplies (matresses or sleeping mats (6))"
,Location,Jewelry smithing,,,,Location,Cedar,,,,Location,Giant Swing,,,,Location,Field - Climbing Wall,,,,Location
,Notes,Sarah as JS Hero from CA to RH Time.,,,,Notes,,,,,Notes,Giant Swing Facilitators x2,,,,Notes,Alexis,,,,Notes,Driver
,HEROES,Sarah,,,,HEROES,,,,,HEROES,"Giants Swing 1st, Pole Course On ground",,,,HEROES,Alexis,,,,HEROES,Driver
C5,Activity,Make T-shirts / Tanks,,,,Activity,Make Vietnamese Pho,,,,Activity,Wheel of Misfortune Trivia w/ O5,,,,Activity,Participate in a story experience,,,,Activity,REST HOUR Wobly Goggle Wiffle Ball
,Description,Use a variety of methods to customize shirts,,,,Description,Vietnamese Pho recipe - RecipeTin Eats,,,,Description,"Put punishments on a wheel, answer trivia questions, wrong answers get punished",,,,Description,Kids really want to help out with the final act of a story experience. Preferably scary or action,,,,Description,Play wiffle ball with wobly goggles. Added water features to make it more exciting
,Materials,"6 white tees, tie dye, fabric paint, patches",,,,Materials,,,,,Materials,"1 Wheel to Pin, 1 Ice Bucket, 5 shot hot sauce, 5 shot of lemon extract, 1 hair spray, 1 henna tattoo, 10 lemon slices, 2 marshmallows, 1 trivia questions",,,,Materials,,,,,Materials,"6 wobly goggles, 6 wiffle ball/bat, water baloon set, 1 speaker, 1 sprinkler"
,Location,Craft Shack 1,,,,Location,Outdoor Kitchen,,,,Location,lodge,,,,Location,,,,,Location,Field - Lake
,Notes,Diya requested,,,,Notes,Question on location? ODK Hero,,,,Notes,,,,,Notes,,,,,Notes
,HEROES,,,,,HEROES,Village Heroes,,,,HEROES,,,,,HEROES,,,,,HEROES
